Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
10.1,-1.3822135049252315,0.8644795311527846,0.6410260607654834,-1.4280840083030513,1.5313313346283017,1.8701791306655355,-1.1216486767923213,1.8100165156759451,-0.40697250113091243,-0.05095690003647935,1.959485818977146,1.3297786779317904,-1.3541357604764834,-0.27391272800944444,0.06242023121743623,-0.6435354226447205,-1.2170213354642754,-0.7258977266492241,0.8886033405647429,-1.9220682877904274,0.21620099123331205,-0.23816759278919175,-1.9276720766918496,-0.6740084434320375,0.4957082955674559,0.049049137853822256,-1.7428368296369925,1.9403329765363972,394.39316499269285,0
11.1,-1.5808816229086737,-0.937742910625921,-1.8416472403437294,1.115989720271569,-0.9182156099147636,-1.4817777627772908,-0.3109832748893555,1.6456552647344358,1.2759159191251266,-0.9655639408246333,-1.4025282103836871,1.6766860340470853,0.2823797015730154,0.8016697861864714,-1.6421511686127692,-1.7698939502362148,0.7528222853941924,-0.29873183681710946,-1.710343621107238,1.7533988361606512,0.5377580251862382,1.206514366285559,-1.6650298950619278,1.4249145454885954,-1.7335098605021542,1.4510998762153848,-0.18490591610830043,-0.6433928908614552,276.9789951105595,1
12.1,-0.9285610132901834,-1.4831008004186845,0.10766010610868681,-1.0462553221545843,-1.5621941396828647,-1.3542036336095546,-1.7984811311618696,-1.1929270049259997,-0.7520303836860927,-0.779978408483093,1.037993019994245,-0.8401566611025673,0.00035439944735760065,-1.2884004631482853,-0.6119959114885645,-1.9273475708216732,-0.9982049752190902,-1.9386155301799213,0.9323215337292545,0.20419651204501443,-1.2421740140248865,-0.10095744592906497,1.7385713591294154,-1.5748746198916344,1.2756805613668556,-0.2712896568623355,-0.019993706169538328,1.3384557333208909,197.1499517052314,0
13.1,0.7509669427627657,1.9297621616591885,-0.6291814983301021,1.329146173057798,0.8269016065849115,0.5439077955400586,-0.3812091651726348,-0.6097912793790718,-1.782445852846255,-1.4807256753964686,-1.7171087376639753,0.9635567927317101,-0.9776244929212123,-1.347013918894497,-1.6620605091682772,1.365075927403026,1.482151284990993,0.682173191634714,-0.872266870773482,-1.0311482640300538,-0.8277660296786582,-0.16218822642111697,-1.3698682406831773,-0.21670156706503896,-0.9470277320104437,1.8471461334504533,1.8904919917855052,0.18829349647563376,122.97880047700488,1
14.1,-0.761808329288189,-0.5736643319440518,-1.9957243402203089,-0.47349357354967125,-0.10142549041125593,0.011056025505598477,-1.1960797831958714,0.018942558057250647,-1.9801978739842268,-0.9433252567933716,-1.6409864084760803,-0.4019553188442968,-1.8333321692353892,-1.9100234121189699,-0.7830217591026463,-1.0687617336367756,0.34233313672653365,0.11675819317243974,1.00216252074397,0.6301746932506909,0.8639737601292459,1.51636277426956,-0.4419341157582002,-0.695460983494602,1.938916340297185,-1.402147403830988,0.8966230934473027,0.5728777988181175,22.850245279101344,0
15.1,1.5677694235140445,0.5093284973277061,0.9354084939078473,1.248875662849576,-1.4427695599231827,0.09502913811406932,0.017484205021843113,1.3397503737481053,1.2187104229950831,1.3056364860079208,0.336246067224955,1.5713189456220311,0.7315814780020027,0.7733045411971151,-1.0802371178540082,-1.875357894841966,-1.467627208318714,-0.5571700942660551,-1.5803341157252118,1.3432847991998842,0.23410898598373864,0.5110684340846738,0.5049058357311438,0.7226567043232821,-0.04282274056098201,-1.9867426914886082,1.1907902082834103,0.993061480894823,251.98255512886442,1
16.1,0.6371979572173996,-1.7357985751113922,0.9471533141690021,-0.9912258741492397,-1.7022000001033062,-0.9377671112184043,0.9173401521575868,-1.179129891671654,0.9593143656829675,1.902940376411082,-0.024204884602688548,-0.46975809107006006,-0.08395934371749592,0.7347862508094058,1.0678804232700907,0.4678960631129989,0.5710519015279449,-1.6901127219287972,-1.4102997084923703,-0.9842388733764187,0.972869029429162,-0.7823314481630699,0.2710467914772332,-1.9501231467002422,-1.757355943745433,-0.9249089368430079,0.6880063146209436,0.7687406902817919,338.1781207495745,1
17.1,0.06614277617763076,-0.14134858650274262,-0.1346433828124476,-1.5259885491937282,1.5746517047010808,-1.202999880561988,1.9125029470281079,1.7450173638148656,-1.9299821767333487,-0.1641167081456114,1.279590770799473,1.8724330066027983,-0.20219612139561915,-0.9253710393056767,-1.1606511200501095,1.782349107579471,-1.1571648098643763,0.3258894708842961,-1.4330372885618754,0.09626285021927838,1.8109613466129773,-1.4695797084758957,1.280868042459136,0.0349774145951236,1.5474486384593713,0.8133481551762975,-1.0744655877981204,1.5908227824015984,243.5841875571473,0
18.1,-1.985638113321079,-0.03321556205784937,-0.1969587980085814,-0.7921958348994624,-1.4371711189692857,-0.6241594142882185,-0.735687818500121,1.3609241345919476,-1.9930344723299869,1.0029361646852677,1.3564431786018476,-1.5198346096312698,1.705595439545546,0.8520942631876949,1.6062662523957436,-0.8406681640978988,-0.511112002582033,-0.4284024718355819,1.9951700231424545,0.3567066215396131,-0.5571627043063794,-0.287788994441736,-0.8993789895100814,-1.8069276130009384,-1.5931605681294947,1.3387039799087694,-0.8575072397302543,1.7423595532451386,125.41303348949745,0
19.1,0.04385195122961294,-1.2406038113479725,-0.5066028599398535,1.8246610590144283,1.537066222101787,1.247849069883089,0.5235832154763238,1.6536955498375403,1.7627971933529665,0.1969125927518549,0.8782903278045922,-1.8020958622257308,0.9294098738099934,-0.19655830815690578,1.0106720369628825,0.5779628416740548,-0.855166718793658,-1.8040923800496689,1.7071081861885844,-1.4907547184597614,-0.11126365021268603,-0.6253485893682829,-0.8089125378208526,0.9561300199849985,1.9051847056394164,-0.9593237815436941,0.6239813041289155,-0.796654835844576,279.10352952606314,0
20.1,-1.3306701289652278,-1.3533721543797674,-1.1685099154530532,1.623839640969829,-0.011696858692570533,-1.119898991197763,1.625037560845442,1.9859004544987635,-0.2001582256727512,-1.4416157440011115,-1.23037161695702,-1.6371419675739083,-0.6321790648736334,-1.635622640869387,-1.0434936771301828,-0.9665697273803224,0.278470969263966,1.5490058368468795,0.9986304304187148,-0.34887336543685565,-0.34446571034668283,0.09667257100358384,-0.4925367453622864,-0.6471875979867279,-1.7517619282559784,-0.8899346120869889,1.8707410502477058,-1.4965047929658541,252.19447805794792,0
21.1,1.4514453962037646,-1.1361474367201878,-0.9159164757493099,-1.006185400946118,-0.40097145301724346,-0.2165664305735624,1.8157743010525706,1.3947347049218104,1.4915639450562113,-1.9127579591498667,-1.8710260264515917,0.8380471397546159,1.5827860773876088,-0.10692688917275506,0.34870596199704273,-1.9992852487224972,-0.4339156171608418,1.7073090949106424,1.302356825109166,1.4218506952569308,1.8889644875809672,-1.0061388676432617,-1.563816004282224,-1.3824864580610923,0.08946242844723207,0.7283002468612909,1.765962237876515,0.8869411558211953,324.0267117128353,1
22.1,-0.17069983229031038,0.20600365927402997,-1.8418149649689783,1.1291944720045257,-1.0696926841323888,1.6796804379699148,0.5820231054729708,-0.7848709534873102,-1.4881326071479104,-0.9928242108746428,0.5451643895337139,0.7943276692582382,-1.551469263450957,-1.7185923665657854,0.09774672816814345,0.33156389569347366,-0.4476722103094497,-1.1056678655598406,0.4042435884819038,-1.9581534404314662,-0.793914795029937,-0.1572374916492807,1.8357598875867431,0.5783025574508667,1.5350961161362409,-0.09878311972982567,-1.0609276131688885,-1.0117664626455056,480.3465006835257,0
23.1,-0.7704086883274104,-1.9128504635657304,-0.006759021137698884,0.6978530480613814,-0.31993651148402513,-0.9709755114364476,0.6694201953507184,1.7006433120434887,-1.0928557070212528,-1.8636103065066703,-0.6477937186261347,-0.317772616078857,0.7302667318689289,-1.2076814470662636,1.1882568684849502,0.9565168871030125,0.01951354943014527,-1.179125651845467,1.8794348895673094,-0.7531370292348534,1.2800179777721543,-1.0767647485401013,-1.1142287473374024,1.0418829586903415,-0.8202685979304296,1.8077075369237963,-0.016941082176616717,-1.2507471473075098,112.43874514133718,0
24.1,0.6611770110254604,1.795045214736526,-1.4144677841090103,-0.4261600955021865,-1.148203700076678,1.8964788197316866,-1.4323556895439347,-1.7926378336590951,-1.759458983418202,-0.4267132148253334,1.59266962742909,1.5343345497310148,0.9308950636746154,1.9901192211914416,1.7263819922695678,-0.6830289605056192,-1.2579512401679684,1.7435262061595194,0.9852337678556391,-1.8724252488664646,0.657719454925576,-0.4855223346016708,-0.5044655208294726,-0.6732100414504067,-1.3229562309694995,-1.9885171032475828,-0.8807742869626591,-0.5941325598900571,477.80190140531323,0
25.1,1.8570848631502677,-1.1703902667722201,-0.5734831163665035,1.286294469496584,1.2880319298486782,-0.270202663905613,-1.8029706565959311,-0.10614379657161743,-0.5091424423000506,1.6780256762012091,-1.2278952502218132,-0.5430045504176677,1.5879734597961406,-1.8788717796903218,-0.35679268097838657,1.2472981102886287,1.0666720093718949,-1.83740206433631,-1.860582457064074,-1.7496802269417624,1.6803068835140436,-0.9719361902790831,0.9891472179547467,1.5942071558718767,-0.6437218677111183,-0.9107413490125267,1.8307584212351564,0.4679139269466863,131.8240643104352,1
26.1,-0.7340654753378608,-0.8974786908207575,-1.984913536263345,1.0226094900240943,1.66583841459925,0.5359201713349733,1.7730005700985223,-1.9029731802338863,-1.064534958980639,-0.09924376858558714,1.8271106024308175,1.8156423204051455,-0.4539408448398454,-0.995812716676475,-0.28024766401051737,-0.02610462508477962,1.7123976795834484,-1.26824307415768,1.210273293586261,0.9539520532880656,1.291021010044513,1.0912375197206505,0.4290169249815494,-0.688800756298233,-0.7218048733240012,-0.5525662367393664,1.1289944826280172,-1.683940514567948,99.45858406611542,0
27.1,-1.010769951112367,-1.7410678967968822,-1.864545122334662,0.21037857367445856,-0.6969665837081558,1.921023083524533,1.5338985057241143,1.9512953183700157,-0.9404347352802285,-1.6636696097749164,-1.6143096857947032,-0.006098926412101857,0.8390846840177968,-0.21214758833671032,-1.0632148047408116,-0.332637475105412,0.481230583526568,0.6964344750324876,0.9919081788827353,1.3879482976756612,0.6577008890976499,-1.515341050036234,1.363484719214541,-0.8248714125336138,0.26753682695823544,-0.5081158502681107,0.9522697109083844,-1.203239636439152,124.46713407101089,0
28.1,-1.3867112016274308,1.536671278106219,0.31312302315980567,-0.6946483235119554,-0.41572161758977977,1.969794906555093,0.02929805297579602,-1.0744762227046296,1.2337715655726922,0.6133062083696035,1.9638226043290836,-1.590670317277548,-0.10094896308109114,1.2764108249876962,1.362225456485067,1.6575022153221455,-1.8385525382494277,-0.825290136549095,-1.5231334850075497,-1.2417072772832722,1.8918607183672496,0.3327750621486185,1.7206949912046365,-0.5110521461764277,1.464509313635796,-0.20354456892483874,-0.9602071113884985,1.1111051042305107,472.90533964457677,0
29.1,0.38458826272803837,0.47979191987811376,-1.1294183123870343,-0.5251657861466241,-1.4345220612237894,-1.1840942502059413,-0.9803453076411488,0.3976934770413769,0.6065712843523965,-1.1862328405754652,-1.954480653439966,-0.6910030719937419,0.7132789603414906,-1.2594196015294257,-0.751217064919032,-1.1863689115206428,1.1811246721632847,0.19217933665236897,-1.7469156858870374,-1.594448930148963,-0.4188131492130034,0.20055044157958513,0.5567277829050172,-1.635389606563498,-1.345242726869222,0.7816235503902096,-0.3608443144488711,-0.8667952219304165,154.4902856089535,1
30.1,-0.7505524532396328,0.2660802568106315,-0.5712731357192986,-0.33421847169956065,1.4569854964811388,1.9864814222520595,-0.5448744999027788,-1.2111936393162277,0.9121267916254232,-1.1853313165310797,-1.9764936138938598,1.6065223263671058,-0.30498078127088313,1.2814743247773652,-0.37512926525486545,1.5313517858006689,-0.1563750573082423,-1.3498216828711302,-1.94066250170185,0.20619142480185015,0.5626667680283854,1.6391780494665844,-1.6438755520324557,0.48877838037096133,-0.5166255015954695,0.01785225187795314,-1.416452695490571,-0.8668199729378605,261.0582787820761,0
31.1,-1.5648286228258983,-0.037961400939351186,1.219254457716488,1.8675042928668781,-1.2106331794972633,-1.4933985818239366,1.7723028374760545,1.9021863315343448,-0.06905405776125306,-1.786501806746581,1.7046712528576768,-0.4484192703278538,1.6168833885285339,0.4813718702857659,1.298223015401879,-1.3588954019449826,1.1433022873576744,-1.1116996520443831,-0.3820617909810218,1.385405516508607,1.3167508087442874,-1.2681378255657174,-1.1274524914707968,-0.4010176676944184,0.0715700732612281,-0.46569450619197905,-1.5077731862823027,-1.0117644080313357,362.7164626718254,1
32.1,-1.8356038664620367,0.24937307365193906,1.0298450193480684,-1.8474851945669526,1.3528170384229061,-1.5290759387661068,0.39807908105055967,0.2002073481383806,0.508169674220269,-0.7751434251955791,-0.31971254026259155,0.33049864319738287,-0.29704062970840805,0.6353708317115903,-0.21284241963689343,-0.24658962551462915,-1.9064988790897104,0.47556751925163265,-0.04199360414525488,-1.0589963064545733,1.0542607789807095,1.1198995655468176,-0.1668438364104885,-1.2817238625726297,-0.10712461470537349,-1.5716957131886287,-1.4861764800973218,-0.2776039729913382,46.76485880716677,0
33.1,0.04064499309944436,-1.8369328367515916,0.5457480886659312,-1.6710358881316787,0.9339208994426085,1.1105443453906019,0.04592693090343314,-1.7829402759057618,0.01569625421963572,-0.48854948125047537,1.803471916444384,-1.4552571467799997,1.4282804449314077,1.9844967309869457,0.9283375648423893,1.259957793640734,-1.225170787226633,1.9269123639373462,-0.03252013659830144,1.826557153791038,1.6641648946695287,-1.3395539317687168,1.1535260892236021,1.7223339146711463,-1.7379351606060243,-0.5964104053245594,1.0247190669840802,-1.364930202846557,448.3720834788108,0
34.1,1.2625066177965056,-1.4257108195375983,0.008871733079188537,1.6796312475236528,-1.1667066338095737,-0.9485293443242839,0.024027891081547015,-0.7236899324575976,-1.8526677728014547,-1.2716144501130149,-1.355082612139828,1.745615043586438,0.7187198200173475,1.5816524141085395,-1.3250318231545641,1.1394772608381762,-1.539685196630188,0.1228849306276909,0.5452747004714298,-0.5608834932400315,1.4918083981585082,0.2207204854921252,0.3201747443893166,1.530139741185339,-1.5815648063411838,1.9718184332758564,0.5191048638999276,-0.4229743558787371,399.03763217748434,1
35.1,1.9619929900450845,0.30944204766140704,-0.558994462167357,1.0585567677433945,-0.23087348848440348,-1.2929757650085199,0.9743788825863575,-1.8068341822509946,1.2792971884044042,-0.9853899982550014,0.5569513728009827,1.9362207910506886,0.3434813001292709,0.654794123641341,-0.7494047363686929,-1.9928361252808635,-1.8648273878801613,-1.4025409730979321,0.4642082043176292,-0.27106850094536084,0.050711940649121434,1.5821698024206268,-1.4719068262459487,-1.0909614380443267,0.6124337031121163,-1.9108419104101353,-1.9895380268358838,-0.5801497011262544,54.07496345059043,1
36.1,-1.1029641505110725,0.33436367813214574,0.35636642973800603,-1.1832625160743437,0.49571823562597306,-0.10039275411893644,-1.4610052104558942,1.7463636637181867,-1.0256469336905298,-1.4027476772411736,-1.6167813222507048,0.5528403861728792,1.485142399831787,1.1286245366859475,-0.39218843544809445,-0.943040640141505,-1.954015849347992,0.5797894543671811,0.24932470597852907,-0.5986691834114715,0.58241640265204,-0.22498304838295402,1.7486284827465561,0.934089496518721,-1.0060119281679643,1.614013880503165,-1.8239920717022269,0.12610960081890932,203.58837348702014,0
37.1,-1.7664832797127379,1.1154889495646305,-1.9505996223497517,0.20369182994365387,1.7636824309008765,-1.4309338208085816,-1.2019269311947203,0.43233187921922456,0.02779286049594587,0.5662798707260044,1.2535232190246477,-1.301442101342201,-0.7624700348446614,-0.7989353351007757,-1.806036889730056,1.5574096955152172,1.131896718678631,0.8615944545986158,-1.97460239007596,1.3777299057438213,0.9807497832852516,-0.13893779872421774,0.9670197861054914,-0.19005104376698378,-1.0962063373145319,-1.5788732391170641,-1.0708132492297961,-1.844729747674867,168.42251249213282,0
38.1,0.7804369015351122,1.3813334483891286,0.8467369095245862,-0.9360491741935633,0.21515103218659393,-0.2557891104896757,1.1538000678204057,0.09297853624498043,-0.9388150186652844,0.5680127420595484,1.8605632452421772,-1.1320178781324297,1.5201808067389897,-1.939089173979474,-0.9585253922729935,-1.0555628287278744,0.9755146563880555,1.7787915813680382,0.9846053992199422,-0.6925144138354966,1.5206591900797837,-0.6857850968470895,-1.0433289891645634,1.6302735761382556,0.5227841711544361,0.7713718408841093,0.6609449339366158,1.9160536389456961,235.27697986064936,1
39.1,0.7904728354925425,1.4300910242353906,-0.25114396346519774,0.8984932969161412,0.2813619042861073,-0.7689966622232678,-1.152135569108634,0.49048827842868237,-1.688790602528913,1.6431589177711623,-1.4216203381742951,-1.8923898007901596,-1.5732864850172654,1.71579534297619,-0.6205452687320689,-1.4326336473006065,-1.8850694885590715,-1.8334022421120948,0.7705008579356885,0.5355125082327818,0.7880308946319725,0.947141052683862,-1.7369389278740295,0.3618912029793453,-0.5463755369391388,1.270246504383378,1.2782533327905576,1.5651208658267097,33.90826076997505,1
40.1,1.6576351139320864,1.777303200478633,-1.5715364442295612,-1.1771063446056713,-1.5521211018007808,-1.8622927084788246,1.3908689889642982,1.2480760739372867,0.5366910126051221,1.3002410754986529,0.5261459837037092,-0.8505396402741869,-1.6004916389985762,-1.608552730322859,1.0294555916285573,-1.1800262542230073,-0.7234444815958798,-0.3049384575736638,-1.916326154741621,-0.9731909355492161,-0.869627116667985,0.8630487549260848,-0.5279027250309545,-0.7166872391331944,1.8559966862800228,0.014949276330553651,1.405509301651977,0.4731034262673526,16.459698786876135,1
41.1,-0.25420166496567864,1.0921035438269229,-0.6128733316379291,0.8186378791367139,0.15152217644743393,-1.1337029721024612,1.4489572890946207,-1.6364418395000428,1.279244610283067,-1.3185149599296606,-1.9948037706745945,-1.1918593261142179,1.0487240776574147,1.9114628152240667,-1.982553322678695,-0.03670802427265052,-0.0340636165378112,1.187087590257522,-1.2619231949104015,-0.021673333866750077,-0.611257286155027,1.3273433600407918,-0.9576996690628712,1.7754795598654556,-0.8650809879529198,-1.1411426383766763,0.7979165980675087,-0.0067375848951631845,55.85169828993787,1
42.1,-1.6764696094306797,1.1516562995646957,0.7886333632843088,1.1477325291799874,0.5117288031174008,-0.5775317521349055,-0.394917728647453,-0.4216021629619089,1.5616297645932344,-1.6553083830437068,1.5537951483089532,-1.8993038722291593,-1.1755328684109143,-0.9472183159571634,1.604862736014633,0.0047607174844972455,-0.4827794139859116,1.535914529286147,-1.0656977014565445,-0.15636795381067659,0.12617834192777666,1.0179027226339215,1.0119576634570628,0.585199535902861,-0.606058222604362,-0.693359180637235,-1.3786930183172759,1.37242428810318,331.38798865165,0
43.1,-1.321797863746967,-0.24480787846263175,1.093740739143279,0.31667906734420237,-1.4957718153579909,-0.15192810765800102,1.540502092139835,-1.0482383517115292,-1.23370482720486,-0.7939692212720222,0.8126646526612058,1.374649453679694,-1.3816226505238984,-1.3760571189294062,-1.0096758686554468,-0.69374970785096,0.08871502723193414,-1.356302582138388,-0.6876997066797852,-1.242906354108806,1.9005928324153567,0.9149292109884422,-1.5927737306177163,1.8495428460210515,-1.5934480370452393,-0.4630684211564038,1.9353311404084903,1.1795511931808376,366.9130057871699,0
44.1,-1.2152362731313984,0.5519234511674194,-1.572521141743529,-1.1742241416797605,-0.4466351430441038,-1.8642735775525185,-0.4039154990217799,1.1640171836771978,0.7737574047581006,0.001946240093745999,0.5295109539095542,-0.1468830102051113,-1.4327498895760313,0.4148351174068563,-0.38114652021176676,0.9637831521714997,1.63201555171285,-0.27988652285450977,0.2959121342726596,0.9964002265692082,-0.3153807864787117,-1.085741529825457,0.8888783649350764,1.5203089677574342,1.096193422129522,0.8003141159940164,1.4097759493770048,0.7183860892505929,321.12787222104913,0
45.1,-0.7479428869543052,0.5131077677205256,-1.608532759703868,-0.32167839281570565,1.1295122027436477,0.8526019070337858,0.5184588180917022,-0.9997560426759287,-0.3056806182043674,-0.1792221063477606,0.4862751024525611,-0.3626213217302485,0.7009800273508788,1.7207895181474937,-1.2677516968698974,0.6179587938801516,1.1127176884005099,-0.4451662948169881,-0.04063934361362609,1.8984782429450755,-1.8474178835385113,0.17343965822105067,-1.3566295589144208,1.127166806200929,1.7623508632126903,0.07687989915035631,-1.5956520185721073,0.2982419865365231,270.9766238874642,0
46.1,0.048764646533323575,0.5570451555420992,1.3159412851904002,0.08675308057224207,-0.3586053925123833,1.7918904857906575,-1.159642339042486,0.7374410982073138,-0.43002794641875974,1.050806550165773,-1.5104214927820423,1.9378733817935672,-0.578107993675208,-1.7735267802340475,-0.9025711303401982,-0.4012632947711996,-1.9467666424755765,-0.325670006411205,-0.3178117385934365,0.7930108807946472,-0.5914999967761263,-0.9393700924736716,-1.1022908001096434,0.9658824920796656,1.7597254798886097,0.10830578123036316,-1.1243472399046945,1.2059494245306106,196.58941483941788,0
47.1,-1.4828032574230758,1.1064300259618447,1.2382896482465737,0.5371937809339768,-0.12336550229193932,0.24821566703035636,-1.0960527713704313,1.8554568334300354,-0.5874731342185204,0.5551859387963729,1.2749566374795678,1.2647166375305199,-0.12759646784845824,-0.8226307106051469,0.1930708482744552,-1.499335682992736,1.3349779090106968,-0.5810153250815433,1.402678526355443,-0.9303020625054743,-0.4954060111209304,-0.9858033662172838,-0.29558212522212823,-1.256441101981134,-1.9892197905350755,0.8871576428089418,-0.875153232873159,-1.0201310916422988,151.60831627875515,0
48.1,-0.2860269062708638,0.5492047692960949,0.637057718545603,-0.5502736224903715,1.7149048239937028,1.4177818413111773,-1.7717485104417823,1.3115995098528055,1.6232237912625336,1.1361537260595767,-1.438393159787422,1.3253119988784254,0.5326492959992688,-1.940056632241511,-1.9540837642625135,1.8070743105411404,0.6238269595203514,-0.9998937663972205,-1.5939522511217858,-1.4290697916098285,-1.065434241722123,1.1052222982633046,-0.6142236952517872,-1.3893123802977532,1.6163490832592342,1.1666973988569294,-1.3283489462878295,1.5645414199836871,304.57520530082223,0
